"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate
	"2004"	"2004"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1443	295087	489.0
	"2004"	"2004"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2027	391046	518.4
	"2004"	"2004"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3298	491716	670.7
	"2004"	"2004"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1690	302807	558.1
	"2004"	"2004"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	871	295180	295.1
	"2004"	"2004"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1198	385398	310.8
	"2004"	"2004"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1896	494113	383.7
	"2004"	"2004"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1038	293760	353.3
	"2004"	"2004"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1576	286209	550.6
	"2004"	"2004"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2218	383573	578.2
	"2004"	"2004"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3473	478173	726.3
	"2004"	"2004"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1748	290851	601.0
	"2004"	"2004"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	999	289245	345.4
	"2004"	"2004"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1229	373402	329.1
	"2004"	"2004"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1922	486117	395.4
	"2004"	"2004"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1075	289229	371.7
	"2004"	"2004"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1668	278172	599.6
	"2004"	"2004"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2269	368675	615.4
	"2004"	"2004"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3586	467927	766.4
	"2004"	"2004"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1814	285863	634.6
	"2004"	"2004"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	995	285450	348.6
	"2004"	"2004"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1389	364374	381.2
	"2004"	"2004"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2217	488400	453.9
	"2004"	"2004"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1126	290187	388.0
	"2004"	"2004"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1715	275513	622.5
	"2004"	"2004"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2226	362349	614.3
	"2004"	"2004"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3679	470638	781.7
	"2004"	"2004"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1810	288569	627.2
	"2005"	"2005"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	586	333275	175.8
	"2005"	"2005"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	864	437316	197.6
	"2005"	"2005"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1391	552223	251.9
	"2005"	"2005"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	656	318456	206.0
	"2005"	"2005"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1013	328920	308.0
	"2005"	"2005"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1389	433758	320.2
	"2005"	"2005"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2363	549691	429.9
	"2005"	"2005"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1090	325470	334.9
	"2005"	"2005"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	616	332006	185.5
	"2005"	"2005"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	932	430434	216.5
	"2005"	"2005"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1518	541520	280.3
	"2005"	"2005"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	715	308854	231.5
	"2005"	"2005"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1058	323545	327.0
	"2005"	"2005"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1554	427443	363.6
	"2005"	"2005"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2460	536839	458.2
	"2005"	"2005"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1207	312459	386.3
	"2005"	"2005"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	642	332344	193.2
	"2005"	"2005"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1002	436027	229.8
	"2005"	"2005"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1567	549071	285.4
	"2005"	"2005"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	810	318025	254.7
	"2005"	"2005"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1165	325869	357.5
	"2005"	"2005"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1546	431466	358.3
	"2005"	"2005"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2595	542349	478.5
	"2005"	"2005"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1357	321659	421.9
	"2005"	"2005"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	760	328910	231.1
	"2005"	"2005"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1081	432015	250.2
	"2005"	"2005"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1678	547501	306.5
	"2005"	"2005"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	854	320186	266.7
	"2005"	"2005"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1204	319423	376.9
	"2005"	"2005"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1807	427525	422.7
	"2005"	"2005"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2804	537333	521.8
	"2005"	"2005"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1415	320436	441.6
	"2005"	"2005"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	782	317133	246.6
	"2005"	"2005"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1111	416854	266.5
	"2005"	"2005"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1733	529067	327.6
	"2005"	"2005"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	885	310892	284.7
	"2005"	"2005"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1323	309552	427.4
	"2005"	"2005"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1932	414003	466.7
	"2005"	"2005"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3111	517337	601.3
	"2005"	"2005"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1533	310438	493.8
	"2005"	"2005"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	832	316305	263.0
	"2005"	"2005"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1220	415328	293.7
	"2005"	"2005"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1865	534005	349.2
	"2005"	"2005"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	950	315512	301.1
	"2005"	"2005"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1428	310419	460.0
	"2005"	"2005"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1999	412769	484.3
	"2005"	"2005"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3184	521949	610.0
	"2005"	"2005"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1637	315749	518.4
	"2005"	"2005"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	888	308382	288.0
	"2005"	"2005"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1265	404473	312.8
	"2005"	"2005"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1988	521951	380.9
	"2005"	"2005"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	966	311564	310.0
	"2005"	"2005"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1543	300450	513.6
	"2005"	"2005"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2113	400939	527.0
	"2005"	"2005"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3348	505320	662.6
	"2005"	"2005"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1680	307687	546.0
	"2005"	"2005"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	984	301941	325.9
	"2005"	"2005"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1361	392397	346.8
	"2005"	"2005"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1988	508013	391.3
	"2005"	"2005"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1071	303676	352.7
	"2005"	"2005"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1629	291715	558.4
	"2005"	"2005"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2336	387091	603.5
	"2005"	"2005"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3558	489848	726.3
	"2005"	"2005"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1890	300116	629.8
	"2005"	"2005"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	999	293291	340.6
	"2005"	"2005"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1313	383867	342.0
	"2005"	"2005"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2073	497317	416.8
	"2005"	"2005"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1101	293931	374.6
	"2005"	"2005"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1691	284034	595.4
	"2005"	"2005"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2329	381928	609.8
	"2005"	"2005"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3738	479552	779.5
	"2005"	"2005"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1930	290615	664.1
	"2005"	"2005"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	992	287436	345.1
	"2005"	"2005"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1398	372361	375.4
	"2005"	"2005"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2207	489340	451.0
	"2005"	"2005"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1165	289509	402.4
	"2005"	"2005"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1751	275552	635.5
	"2005"	"2005"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2405	367103	655.1
	"2005"	"2005"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3827	468671	816.6
	"2005"	"2005"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1918	284870	673.3
	"2006"	"2006"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	570	328487	173.5
	"2006"	"2006"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	859	432441	198.6
	"2006"	"2006"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1357	548540	247.4
	"2006"	"2006"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	681	311512	218.6
	"2006"	"2006"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	979	321592	304.4
	"2006"	"2006"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1400	426471	328.3
	"2006"	"2006"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2225	540755	411.5
	"2006"	"2006"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1029	313037	328.7
	"2006"	"2006"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	620	332243	186.6
	"2006"	"2006"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	895	436656	205.0
	"2006"	"2006"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1449	554506	261.3
	"2006"	"2006"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	741	318804	232.4
	"2006"	"2006"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1055	327761	321.9
	"2006"	"2006"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1503	433805	346.5
	"2006"	"2006"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2480	553399	448.1
	"2006"	"2006"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1180	327177	360.7
	"2006"	"2006"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	678	330072	205.4
	"2006"	"2006"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	997	429780	232.0
	"2006"	"2006"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1627	543635	299.3
	"2006"	"2006"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	755	309895	243.6
	"2006"	"2006"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1191	321570	370.4
	"2006"	"2006"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1673	426050	392.7
	"2006"	"2006"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2607	538506	484.1
	"2006"	"2006"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1297	312780	414.7
	"2006"	"2006"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	664	330356	201.0
	"2006"	"2006"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1079	434332	248.4
	"2006"	"2006"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1701	549278	309.7
	"2006"	"2006"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	905	316811	285.7
	"2006"	"2006"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1275	322509	395.3
	"2006"	"2006"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1786	428860	416.5
	"2006"	"2006"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2942	540505	544.3
	"2006"	"2006"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1398	319369	437.7
	"2006"	"2006"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	788	327533	240.6
	"2006"	"2006"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1130	431746	261.7
	"2006"	"2006"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1824	549220	332.1
	"2006"	"2006"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	896	320836	279.3
	"2006"	"2006"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1382	318140	434.4
	"2006"	"2006"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1880	427307	440.0
	"2006"	"2006"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3007	538665	558.2
	"2006"	"2006"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1539	320757	479.8
	"2006"	"2006"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	875	313781	278.9
	"2006"	"2006"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1184	413399	286.4
	"2006"	"2006"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1908	528330	361.1
	"2006"	"2006"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	957	309797	308.9
	"2006"	"2006"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1424	305158	466.6
	"2006"	"2006"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2119	408680	518.5
	"2006"	"2006"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3233	513765	629.3
	"2006"	"2006"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1607	307952	521.8
	"2006"	"2006"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	915	316440	289.2
	"2006"	"2006"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1282	415666	308.4
	"2006"	"2006"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1985	537291	369.4
	"2006"	"2006"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1017	316749	321.1
	"2006"	"2006"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1502	311241	482.6
	"2006"	"2006"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2146	413461	519.0
	"2006"	"2006"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3476	524365	662.9
	"2006"	"2006"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1659	317333	522.8
	"2006"	"2006"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	984	305479	322.1
	"2006"	"2006"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1337	402217	332.4
	"2006"	"2006"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2075	520852	398.4
	"2006"	"2006"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1108	309909	357.5
	"2006"	"2006"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1662	297091	559.4
	"2006"	"2006"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2249	396954	566.6
	"2006"	"2006"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3680	502732	732.0
	"2006"	"2006"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1879	304759	616.6
	"2006"	"2006"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	996	300621	331.3
	"2006"	"2006"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1393	391196	356.1
	"2006"	"2006"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2147	510687	420.4
	"2006"	"2006"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1156	304280	379.9
	"2006"	"2006"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1702	290267	586.4
	"2006"	"2006"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2451	385760	635.4
	"2006"	"2006"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3725	490954	758.7
	"2006"	"2006"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1972	300330	656.6
	"2006"	"2006"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1075	291888	368.3
	"2006"	"2006"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1461	383271	381.2
	"2006"	"2006"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2293	499732	458.8
	"2006"	"2006"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1178	294896	399.5
	"2006"	"2006"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1714	282107	607.6
	"2006"	"2006"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2497	380763	655.8
	"2006"	"2006"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3828	479575	798.2
	"2006"	"2006"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2074	289764	715.8
	"2007"	"2007"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	543	318132	170.7
	"2007"	"2007"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	811	419314	193.4
	"2007"	"2007"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1300	538228	241.5
	"2007"	"2007"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	604	301666	200.2
	"2007"	"2007"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	930	310549	299.5
	"2007"	"2007"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1356	413600	327.9
	"2007"	"2007"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2206	531089	415.4
	"2007"	"2007"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1055	305298	345.6
	"2007"	"2007"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	631	328050	192.3
	"2007"	"2007"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	919	432016	212.7
	"2007"	"2007"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1469	551160	266.5
	"2007"	"2007"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	762	311571	244.6
	"2007"	"2007"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1071	320912	333.7
	"2007"	"2007"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1509	427072	353.3
	"2007"	"2007"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2463	545251	451.7
	"2007"	"2007"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1183	314741	375.9
	"2007"	"2007"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	665	330298	201.3
	"2007"	"2007"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	998	436400	228.7
	"2007"	"2007"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1613	557039	289.6
	"2007"	"2007"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	809	319964	252.8
	"2007"	"2007"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1053	326135	322.9
	"2007"	"2007"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1629	432556	376.6
	"2007"	"2007"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2582	555304	465.0
	"2007"	"2007"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1224	327604	373.6
	"2007"	"2007"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	761	328101	231.9
	"2007"	"2007"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1119	428046	261.4
	"2007"	"2007"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1755	544053	322.6
	"2007"	"2007"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	796	308238	258.2
	"2007"	"2007"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1159	318383	364.0
	"2007"	"2007"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1734	423272	409.7
	"2007"	"2007"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2773	536668	516.7
	"2007"	"2007"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1363	310096	439.5
	"2007"	"2007"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	791	329069	240.4
	"2007"	"2007"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1119	434367	257.6
	"2007"	"2007"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1776	551476	322.0
	"2007"	"2007"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	862	317389	271.6
	"2007"	"2007"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1296	321588	403.0
	"2007"	"2007"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1862	429352	433.7
	"2007"	"2007"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3111	542201	573.8
